2022-10-11-00:17:50;	
===========================================================
The GA algorithm has the following parameters: 
Population Size: 65
### Parent Selection ### 
strategy: 1
carry_over: 1
selection_ration: 0.600000
window_size: 3
replacement: 0
randomness: 0.300000
diversity_ratio: 0.100000
purge_ratio: 0.250000
### Recombination Parameters ### 
crossoverProb: 0.900000
skipCrossover: 0
### Termination Condition Parameters ###
maxGeneration: 500
maxRuntime: 600.000000
targetFitness: 10
===========================================================

2022-10-11-00:18:12;	GENERATION: 19 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:14;	GENERATION: 20 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:15;	GENERATION: 21 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:16;	GENERATION: 22 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:17;	GENERATION: 23 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:18;	GENERATION: 24 ;AVERAGE_FITNESS: 62.969231 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:20;	GENERATION: 25 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 62 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:21;	GENERATION: 26 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:22;	GENERATION: 27 ;AVERAGE_FITNESS: 62.892307 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:23;	GENERATION: 28 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 62 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:24;	GENERATION: 29 ;AVERAGE_FITNESS: 62.661537 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:25;	GENERATION: 30 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:27;	GENERATION: 31 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:28;	GENERATION: 32 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:29;	GENERATION: 33 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:30;	GENERATION: 34 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:31;	GENERATION: 35 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:33;	GENERATION: 36 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:34;	GENERATION: 37 ;AVERAGE_FITNESS: 62.969231 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:35;	GENERATION: 38 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 62 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:36;	GENERATION: 39 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:38;	GENERATION: 40 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:39;	GENERATION: 41 ;AVERAGE_FITNESS: 63.015385 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:18:40;	GENERATION: 42 ;AVERAGE_FITNESS: 62.723076 ;MAX_FITNESS 64 ;MEDIAN_FITNESS 63 ;MIN_FITNESS 63 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
