2022-10-11-00:06:31;	
===========================================================
The GA algorithm has the following parameters: 
Population Size: 65
### Parent Selection ### 
strategy: 1
carry_over: 1
selection_ration: 0.600000
window_size: 3
replacement: 0
randomness: 0.300000
diversity_ratio: 0.100000
purge_ratio: 0.250000
### Recombination Parameters ### 
crossoverProb: 0.800000
skipCrossover: 0
### Termination Condition Parameters ###
maxGeneration: 500
maxRuntime: 600.000000
targetFitness: 10
===========================================================

2022-10-11-00:06:32;	GENERATION: 1 ;AVERAGE_FITNESS: 57.000000 ;MAX_FITNESS 57 ;MEDIAN_FITNESS 57 ;MIN_FITNESS 57 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:06:55;	GENERATION: 20 ;AVERAGE_FITNESS: 58.030769 ;MAX_FITNESS 59 ;MEDIAN_FITNESS 58 ;MIN_FITNESS 57 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:06:56;	GENERATION: 21 ;AVERAGE_FITNESS: 58.015385 ;MAX_FITNESS 59 ;MEDIAN_FITNESS 58 ;MIN_FITNESS 58 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:06:57;	GENERATION: 22 ;AVERAGE_FITNESS: 58.030769 ;MAX_FITNESS 59 ;MEDIAN_FITNESS 58 ;MIN_FITNESS 58 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:06:58;	GENERATION: 23 ;AVERAGE_FITNESS: 58.061539 ;MAX_FITNESS 59 ;MEDIAN_FITNESS 58 ;MIN_FITNESS 58 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:06:59;	GENERATION: 24 ;AVERAGE_FITNESS: 58.153847 ;MAX_FITNESS 59 ;MEDIAN_FITNESS 58 ;MIN_FITNESS 58 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:01;	GENERATION: 25 ;AVERAGE_FITNESS: 58.184616 ;MAX_FITNESS 59 ;MEDIAN_FITNESS 58 ;MIN_FITNESS 58 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:02;	GENERATION: 26 ;AVERAGE_FITNESS: 58.615383 ;MAX_FITNESS 59 ;MEDIAN_FITNESS 58 ;MIN_FITNESS 58 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:03;	GENERATION: 27 ;AVERAGE_FITNESS: 59.000000 ;MAX_FITNESS 59 ;MEDIAN_FITNESS 59 ;MIN_FITNESS 58 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:04;	GENERATION: 28 ;AVERAGE_FITNESS: 59.015385 ;MAX_FITNESS 59 ;MEDIAN_FITNESS 59 ;MIN_FITNESS 59 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:05;	GENERATION: 29 ;AVERAGE_FITNESS: 59.015385 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 59 ;MIN_FITNESS 59 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:07;	GENERATION: 30 ;AVERAGE_FITNESS: 59.015385 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 59 ;MIN_FITNESS 59 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:08;	GENERATION: 31 ;AVERAGE_FITNESS: 59.015385 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 59 ;MIN_FITNESS 59 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:09;	GENERATION: 32 ;AVERAGE_FITNESS: 59.015385 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 59 ;MIN_FITNESS 59 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:10;	GENERATION: 33 ;AVERAGE_FITNESS: 58.969231 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 59 ;MIN_FITNESS 59 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:11;	GENERATION: 34 ;AVERAGE_FITNESS: 59.030769 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 59 ;MIN_FITNESS 58 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:12;	GENERATION: 35 ;AVERAGE_FITNESS: 59.061539 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 59 ;MIN_FITNESS 59 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:14;	GENERATION: 36 ;AVERAGE_FITNESS: 59.092308 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 59 ;MIN_FITNESS 59 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:15;	GENERATION: 37 ;AVERAGE_FITNESS: 59.446156 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 59 ;MIN_FITNESS 59 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:16;	GENERATION: 38 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 59 ;MIN_FITNESS 59 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:17;	GENERATION: 39 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:18;	GENERATION: 40 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:19;	GENERATION: 41 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:21;	GENERATION: 42 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:22;	GENERATION: 43 ;AVERAGE_FITNESS: 59.969231 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:23;	GENERATION: 44 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 59 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:24;	GENERATION: 45 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:25;	GENERATION: 46 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:27;	GENERATION: 47 ;AVERAGE_FITNESS: 59.892307 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:28;	GENERATION: 48 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 59 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:29;	GENERATION: 49 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:30;	GENERATION: 50 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:31;	GENERATION: 51 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:33;	GENERATION: 52 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:34;	GENERATION: 53 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:35;	GENERATION: 54 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:36;	GENERATION: 55 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:38;	GENERATION: 56 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:39;	GENERATION: 57 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:40;	GENERATION: 58 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:41;	GENERATION: 59 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:42;	GENERATION: 60 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:43;	GENERATION: 61 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:45;	GENERATION: 62 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:46;	GENERATION: 63 ;AVERAGE_FITNESS: 59.938461 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:47;	GENERATION: 64 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 59 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:48;	GENERATION: 65 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:49;	GENERATION: 66 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:50;	GENERATION: 67 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:52;	GENERATION: 68 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:53;	GENERATION: 69 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:54;	GENERATION: 70 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:55;	GENERATION: 71 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:56;	GENERATION: 72 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:58;	GENERATION: 73 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:07:59;	GENERATION: 74 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:08:00;	GENERATION: 75 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:08:01;	GENERATION: 76 ;AVERAGE_FITNESS: 59.876923 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:08:02;	GENERATION: 77 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 59 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:08:04;	GENERATION: 78 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:08:05;	GENERATION: 79 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:08:06;	GENERATION: 80 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:08:07;	GENERATION: 81 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:08:08;	GENERATION: 82 ;AVERAGE_FITNESS: 59.907692 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 60 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:08:09;	GENERATION: 83 ;AVERAGE_FITNESS: 59.815384 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 59 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
2022-10-11-00:08:11;	GENERATION: 84 ;AVERAGE_FITNESS: 60.000000 ;MAX_FITNESS 60 ;MEDIAN_FITNESS 60 ;MIN_FITNESS 59 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.400000 ;CROSSOVER_PROB 0.800000 ;RANDOMNESS 0.300000
